country_or_area,slope,r_squared,year,unit,quantity
Kazakhstan,2098.0691769764235,0.08909056187116046,2000,Terajoules,64470.0006
Kazakhstan,2098.0691769764235,0.08909056187116046,2001,Terajoules,68426.9993
Kazakhstan,2098.0691769764235,0.08909056187116046,2002,Terajoules,72107.9985
Kazakhstan,2098.0691769764235,0.08909056187116046,2003,Terajoules,79447.0018
Kazakhstan,2098.0691769764235,0.08909056187116046,2004,Terajoules,91600
Kazakhstan,2098.0691769764235,0.08909056187116046,2005,Terajoules,115547
Kazakhstan,2098.0691769764235,0.08909056187116046,2006,Terajoules,124463
Kazakhstan,2098.0691769764235,0.08909056187116046,2007,Terajoules,57678.0015
Kazakhstan,2098.0691769764235,0.08909056187116046,2008,Terajoules,93787
Kazakhstan,2098.0691769764235,0.08909056187116046,2009,Terajoules,146934
Kazakhstan,2098.0691769764235,0.08909056187116046,2010,Terajoules,83969
Kazakhstan,2098.0691769764235,0.08909056187116046,2011,Terajoules,90739
Kazakhstan,2098.0691769764235,0.08909056187116046,2012,Terajoules,171672
Kazakhstan,2098.0691769764235,0.08909056187116046,2013,Terajoules,194836
Kazakhstan,2098.0691769764235,0.08909056187116046,2014,Terajoules,233178
Algeria,16394.720002613074,0.9674011998271311,1990,Terajoules,179712
Algeria,16394.720002613074,0.9674011998271311,1991,Terajoules,192337
Algeria,16394.720002613074,0.9674011998271311,1992,Terajoules,200313
Algeria,16394.720002613074,0.9674011998271311,1993,Terajoules,237719
Algeria,16394.720002613074,0.9674011998271311,1994,Terajoules,252618
Algeria,16394.720002613074,0.9674011998271311,1995,Terajoules,259020
Algeria,16394.720002613074,0.9674011998271311,1996,Terajoules,260435
Algeria,16394.720002613074,0.9674011998271311,1997,Terajoules,274471
Algeria,16394.720002613074,0.9674011998271311,1998,Terajoules,308020
Algeria,16394.720002613074,0.9674011998271311,1999,Terajoules,326424
Algeria,16394.720002613074,0.9674011998271311,2000,Terajoules,317473
Algeria,16394.720002613074,0.9674011998271311,2001,Terajoules,316429
Algeria,16394.720002613074,0.9674011998271311,2002,Terajoules,331384.0007
Algeria,16394.720002613074,0.9674011998271311,2003,Terajoules,336335.000797
Algeria,16394.720002613074,0.9674011998271311,2004,Terajoules,381324.0013
Algeria,16394.720002613074,0.9674011998271311,2005,Terajoules,395453
Algeria,16394.720002613074,0.9674011998271311,2006,Terajoules,421435
Algeria,16394.720002613074,0.9674011998271311,2007,Terajoules,427740
Algeria,16394.720002613074,0.9674011998271311,2008,Terajoules,463345
Algeria,16394.720002613074,0.9674011998271311,2009,Terajoules,477300
Algeria,16394.720002613074,0.9674011998271311,2010,Terajoules,477739
Algeria,16394.720002613074,0.9674011998271311,2011,Terajoules,515864
Algeria,16394.720002613074,0.9674011998271311,2012,Terajoules,558234
Algeria,16394.720002613074,0.9674011998271311,2013,Terajoules,536620
Algeria,16394.720002613074,0.9674011998271311,2014,Terajoules,623247
Thailand,40564.669999156926,0.9536181757334572,1990,Terajoules,174916
Thailand,40564.669999156926,0.9536181757334572,1991,Terajoules,224413
Thailand,40564.669999156926,0.9536181757334572,1992,Terajoules,237475
Thailand,40564.669999156926,0.9536181757334572,1993,Terajoules,268248
Thailand,40564.669999156926,0.9536181757334572,1994,Terajoules,305218
Thailand,40564.669999156926,0.9536181757334572,1995,Terajoules,313005
Thailand,40564.669999156926,0.9536181757334572,1996,Terajoules,354455
Thailand,40564.669999156926,0.9536181757334572,1997,Terajoules,456780
Thailand,40564.669999156926,0.9536181757334572,1998,Terajoules,476165
Thailand,40564.669999156926,0.9536181757334572,1999,Terajoules,508696
Thailand,40564.669999156926,0.9536181757334572,2000,Terajoules,586780
Thailand,40564.669999156926,0.9536181757334572,2001,Terajoules,721762
Thailand,40564.669999156926,0.9536181757334572,2002,Terajoules,775647
Thailand,40564.669999156926,0.9536181757334572,2003,Terajoules,814961
Thailand,40564.669999156926,0.9536181757334572,2004,Terajoules,834628.999452
Thailand,40564.669999156926,0.9536181757334572,2005,Terajoules,875083
Thailand,40564.669999156926,0.9536181757334572,2006,Terajoules,873367
Thailand,40564.669999156926,0.9536181757334572,2007,Terajoules,904204
Thailand,40564.669999156926,0.9536181757334572,2008,Terajoules,925157
Thailand,40564.669999156926,0.9536181757334572,2009,Terajoules,943830
Thailand,40564.669999156926,0.9536181757334572,2010,Terajoules,1043016
Thailand,40564.669999156926,0.9536181757334572,2011,Terajoules,998589
Thailand,40564.669999156926,0.9536181757334572,2012,Terajoules,1076831
Thailand,40564.669999156926,0.9536181757334572,2013,Terajoules,976868
Thailand,40564.669999156926,0.9536181757334572,2014,Terajoules,1027756
